itemid,title,image_path,Colour_group,Brand,Benefits,Product_texture,Skin_type,lang,numbers,nouns,ocr_result
894882161,promo terlaris nature republic aloe vera soothing gel,beauty_image/60d38df227360b428f97ff6d5707506c.jpg,4.0,383.0,,5.0,,en,unk,unk,
896670784,promo terlaris sebamed anti dry derma soft emulsion 200 ml,beauty_image/7265250a72cb88de9dd3b56aa0f55a35.jpg,,126.0,,,0.0,en,200.0/cubic centimetre,promo terlaris,6 1 bos ” um ” m f derma soft wash emulsion with panthenol pro vitamin 85 protects against dehydration counteracts iritation smoothes the skin
897538826,freeman cucumber pink salt,beauty_image/0a65595463e9969cafc810e61b9c47a3.jpg,,218.0,37.0,,,ro,unk,unk,
898787538,bioaqua exquisite and delicate refill bb cushion make up,beauty_image/b9addcf09feaffb336a4db4f3702ebe9.jpg,,199.0,,7.0,,en,unk,bioaqua exquisite delicate refill,
898827458,ponds bb magic powder,beauty_image/6afa05c4ee61bef0223f2b0b71e315b0.jpg,,29.0,22.0,6.0,,en,unk,unk,
899928290,garnier light complete 50 ml malam,beauty_image/ed26859e9f70210d945e3ef84a215673.jpg,3.0,83.0,,8.0,,fr,50.0/cubic centimetre,unk,garnicr skin naturals light completé white speed yoghurt sleeping mask a i 1 night with soy yoghurt probiotic extract lemon essence vitamin c whitespeed serum
900428698,catrice high glow highlighting powder,beauty_image/fab2ba41cf0ae3fb7ac8a1e52914726b.jpg,,56.0,,6.0,,en,unk,unk,cairice tics
901567508,ultima ii translucent pressed powder 022 light,beauty_image/47b6e30d950f9de2aaea7734caef7d1d.jpg,3.0,125.0,,6.0,,en,22.0/dimensionless,translucent pressed powder,
902061095,jual rimmel london stay matte pressed powder diskon,beauty_image/dd9719d1b0201a5f09d1bcfa8b7eb244.jpg,,246.0,12.0,6.0,,it,unk,unk,pink blossom silky beige peace glow z sandstorm \\ warm beige transparent
904966500,preloved maybeline dream satin skin liquid foundation b3,beauty_image/035ead43a9bb2dd8a2bcf4e560ed53ef.jpg,,282.0,,2.0,,da,unk,unk,
906788471,sabun v natural temulawak vnatural whitening beauty soap ber bpom god,beauty_image/3739a278999d93fd8b6a0d73649c5174.jpg,1.0,,,,,id,unk,unk,sabun v natual original wnatural natural warreninc soar inte unio a or host mnt rn wat te te nn cie os te 3k rene motet bind rone jng ahomin doe tint ries a ¢ mome wavemia car oom i sabun temulawak merek v natural sudah ber bpom neram hon bores tas t one fot wint comm reo lectin wan at heckue ines equant hew a ims a ig ransom hemtprem cheues shih ip erith feaalaawas
906799731,mandiri kosmetik morphe bubuk seal the eyebrow powder stamp cetakan alis termurah,beauty_image/a007745c403353364cbeb633d90bcb5c.jpg,3.0,274.0,42.0,6.0,,id,unk,mandiri kosmetik morphe bubuk,best seller
908351721,ertos baked powder all in 1 bedak,beauty_image/8767dfde27fdcb3a7be4d99127f63901.jpg,,30.0,,6.0,,no,1.0/dimensionless,ertos baked powder,ertos formula
908464549,best seller cc cream fair n pink original bpom selamat datang di balia beauty store,beauty_image/e1b1b79e2ecdfef72887262dee7c966d.jpg,3.0,158.0,37.0,8.0,,en,unk,seller cc cream fair bpom selamat datang di,
908645742,wardah c defense dd daily cream,beauty_image/490709999955f7a66378e52f750b2597.jpg,6.0,77.0,,8.0,3.0,cy,unk,wardah c defense dd,
911401613,chanel universelle libre loose powder,beauty_image/8498a283c19cef7e0c770d1e413083b2.jpg,,212.0,,6.0,0.0,it,unk,unk,poudre universelle libre chanel ore universelle libre
915074772,olay moisturising cream 50gr,beauty_image/67f6272de7b7757607ddaa124b5de607.jpg,,41.0,,8.0,,en,50.0/dimensionless,olay moisturising cream,olay moisturising crea 41870 net netto 509
915862223,bioaqua cushion,beauty_image/bedd0197c4dc5795ce819aa2deba5623.jpg,,199.0,17.0,7.0,,ca,unk,unk,
917229729,produk baru paket acne cream theraskin original bpom limited product,beauty_image/2deab29ca7a58c211008b71c44b03ff9.jpg,3.0,26.0,17.0,8.0,5.0,en,unk,produk baru paket acne cream,theraskin acne free tasicantik \g iq \
919317388,wardah white secret day dan night 17ml,beauty_image/e2c712dbcf06f2e8bfca51755d9a9d28.jpg,3.0,77.0,22.0,,,en,17.0/cubic centimetre,day dan night,
919373618,update stock catrice hd liquid coverage foundation termurah,beauty_image/d921370f2b164c1ac1f6ed172f89b1e5.jpg,,56.0,11.0,2.0,,en,unk,stock catrice,
921059461,rekomendasi nature republic provence air skin fit cushion,beauty_image/622c6cc27f0cc22bec6d760b38e8d003.jpg,,383.0,,7.0,,en,unk,provence air,nature republic 01 light beige 02 natural beige
922775689,erto s dermo night care whitening cream ertos,beauty_image/6c5a628e49ac60efc9989eb9e53cd389.jpg,,30.0,,8.0,,en,unk,unk,
923519109,the face shop carries nature s own values representing natural beauty and vitality,beauty_image/4f8f8fc5a6af2c0e0e766cb14abfedaa.jpg,1.0,284.0,29.0,,7.0,en,unk,face shop,
923729803,new the balm hot mama grosir,beauty_image/c9390f8896eab082d22009ddc231a996.jpg,,127.0,,0.0,,en,unk,unk,balm kiosmakeup hot mama idr 185 000
925421785,harga pabrik cream bibir theraskin,beauty_image/0cd1bbce04ede8bd899696b278ff3aa5.jpg,,26.0,,8.0,,id,unk,unk,
925451031,promo skii sk ii sk2 sunblockatmosphere airy light uvspf 50 sachet 3 pcs,beauty_image/f9782d100b28fc22b328780106612dfe.jpg,3.0,,,,,sv,50.0/dimensionless 3.0/dimensionless,promo skii sk ii sk2,promo sunblock atm alﬁiﬁ skii atmosphere airy skii liqht uv creamisrf 50
926022477,promo cream malam spc 0 1 tw tanpa warna htd krim wajah,beauty_image/9b89a6390141702f08f7e9f7a7bfbc78.jpg,6.0,,9.0,8.0,,pl,0.0/dimensionless 1.0/dimensionless,promo cream malam,
926648506,sulwhasoo perfecting cushion ex new packaging,beauty_image/3e731fa9132c00724e2fc80ce0952e65.jpg,1.0,317.0,,7.0,,en,unk,sulwhasoo perfecting cushion,
928534233,ready stock wardah renew you anti aging day cream 30 ml,beauty_image/28e4e302836f30f3078825a170c110ca.jpg,,77.0,,8.0,7.0,en,30.0/cubic centimetre,stock wardah renew anti aging day,
929238245,diskon 100 ori kiehls blue herbal blemish cleanser treatment 150 ml,beauty_image/4fd339e16e1f2fff57711fffb442471d.jpg,,333.0,15.0,,0.0,en,100.0/dimensionless 150.0/cubic centimetre,kiehls blue cleanser treatment,
931451144,produk laris pink cream cr ready stok,beauty_image/eb64b17a33d662846c6833763a581f9c.jpg,,,37.0,8.0,,en,unk,produk laris pink cream cr,paret cr cream®
931687602,produk laris share in jar e m k face cream anti aging ready stok,beauty_image/fd56e2eaa2a1d0bbd83381e41a05bab2.jpg,,,9.0,8.0,7.0,en,unk,produk laris share jar e m k face cream,
933218864,abh contour cream light 55 56 57 58 59 60,beauty_image/3b85641e7b91f65d31441c2e47a1b6a4.jpg,3.0,381.0,,8.0,,en,55.0/dimensionless 56.0/dimensionless 57.0/dimensionless 58.0/dimensionless 59.0/dimensionless 60.0/dimensionless,unk,
933588678,pixy face powder bedak tabur 12g 43 44 45 46 47 48,beauty_image/dbe7b86e2ee25800366ce59d85ec1f0b.jpg,,173.0,11.0,6.0,0.0,id,12.0/gram 43.0/dimensionless 44.0/dimensionless 45.0/dimensionless 46.0/dimensionless 47.0/dimensionless 48.0/dimensionless,face powder bedak,
934769642,make over refill perfect cover two way cake,beauty_image/19e05b38bebf47dce89359d8f444802f.jpg,,146.0,9.0,6.0,3.0,en,2.0/dimensionless,unk,
934949882,super murah innisfree green tea balancing skin nature toner,beauty_image/51dc38ce1dfa33d22adee6582394bc94.jpg,,205.0,7.0,,,en,unk,unk,
936056531,soul skin cc cushion spf 50 pa,beauty_image/ef9e61676f666367f82d00278207486c.jpg,6.0,4.0,,7.0,,en,50.0/pascal,soul skin cc cushion,soul skin oun at 65 tuin spfsoipar « elm oof comet ivory q e a
941425346,termurah wardah exclusive matte lip cream barang ready silahkan di order,beauty_image/31d7f70ceb70584878b7f64bd558eb4f.jpg,,77.0,,8.0,,id,unk,matte lip cream barang,wardah
941555117,pixy ultimate makeup cake bedak padat exclusive,beauty_image/ca10acfe8eb5cd21779b8f5440f0cb6e.jpg,3.0,173.0,,6.0,,id,unk,makeup cake bedak padat,
943690468,erto s cc cream bpom ertos,beauty_image/b10342354134e525216c16b9b565052f.jpg,,30.0,,8.0,,pt,unk,unk,cc cream whitening pemutih alomi dan holed
944078307,wardah nude eyeshadow original,beauty_image/548b4500c3356a16b71a1d09bc74bd2b.jpg,,77.0,32.0,,,so,unk,unk,emma ermmm lill classic xp magp ‘ lllr \ passnonate
945024181,bedak revlon two way cake,beauty_image/e1604fb8cf7744068c22192074a7dd7d.jpg,,47.0,,6.0,,en,2.0/dimensionless,bedak revlon,
946555205,terlaris innisfree no sebum mineral powder,beauty_image/5a81a7aae59112962a2999152dcd98d0.jpg,,205.0,,6.0,,en,unk,unk,innisfrec innisfree no jebum mineral powder ss mineral and
948323651,top produck innisfree no sebum mineral powder 5g bedak tabur loose,beauty_image/acd77598a11a4068668b89b18c328df5.jpg,,205.0,9.0,6.0,,af,5.0/gram,mineral powder bedak tabur,innisfree innisfree ui aa mo 2 mineral powder win je nauro mineral and hhirry unive 4 ta d e o
948326382,dapatkan hada labo hadalabo gokujyun alfa ultimate anti aging milk 100ml,beauty_image/388dec371b2c71a48de9d61d03b7faaf.jpg,3.0,13.0,9.0,,7.0,id,100.0/cubic centimetre,dapatkan hada labo hadalabo gokujyun alfa anti aging milk,jelitajelita com cosmetics store
948952204,red a loose powder,beauty_image/fc9396db3501a954c8ce6cd1e5517f5d.jpg,3.0,,29.0,6.0,,en,unk,unk,o
949008160,bedak clinique asli original 100,beauty_image/e90c5935de3ab3e4b1be7bdcf1dba9cb.jpg,,307.0,,6.0,,it,100.0/dimensionless,bedak clinique,
950429684,ertos baked powder,beauty_image/29bef7437a159266412dbe1d4e14399a.jpg,,30.0,,6.0,6.0,no,unk,unk,ertos formula baked powder k c
952084188,bedak revlon 2in1,beauty_image/0070507364f76838c63a29bc1182f157.jpg,,47.0,,6.0,,tr,2.0/inch,bedak revlon,
952502450,fair n pink dd cream original,beauty_image/815d4a690cae6c5f1cc06b869116e3c8.jpg,4.0,158.0,37.0,8.0,,en,unk,pink dd cream,agen resmi fair n pink jakarta
954666546,laneige bb cushion pore control,beauty_image/8828323e4cb3cb0de492eb1213682cfb.jpg,3.0,375.0,,7.0,,it,unk,bb cushion,
955453123,innisfree no sebum blur powder original by harumanis.indonesia,beauty_image/c6478af3deedd9b04073ee5112a6523e.jpg,,205.0,,6.0,,en,unk,unk,best seller 4 rn nn 4 meses c
956455918,red jelly ms glow flawless bpom,beauty_image/4639dee202c8c8013cf38948f676f6ac.jpg,,67.0,29.0,,0.0,en,unk,unk,ms glow 4 cunth ohineare fluuless glow red telly s fu sesseglw was gon c i amat imongecabilihn daiifien yahkan wajoh memperbaili sel sel kulit mati alami cocok digunakan pada kulit sensitif hada dan garis halus mengurangi produksi paca mencegatiflek hitam pada wajah melembiabkan bibir mbnangka radikal bebas menyeimbangkan pl diualiet netto®i0er
956809400,ori 101 mustika ratu penyegar jeruk nipis 75ml,beauty_image/5a6f177e441cf2a903b97754ee906c21.jpg,,323.0,41.0,,,id,101.0/dimensionless 75.0/cubic centimetre,ratu penyegar jeruk,
957189498,sachet becca first light filter face primer 1.5 ml,beauty_image/421b0898a0b0d31117eb777d083355bf.jpg,3.0,,,,,en,1.5/cubic centimetre,sachet becca filter face,noi rer nue curgiaio ares
959743833,mineral botanica highlight and contour stick,beauty_image/06333dc04b8bce62029dc20759d90157.jpg,,195.0,,1.0,,en,unk,mineral botanica highlight,highlight and contour mineral botanica
960221805,preloved etude precious mineral bb cream moist beige,beauty_image/e38401489b17c4bc7aa0f8858439283e.jpg,,73.0,11.0,8.0,,en,unk,unk,
960717876,kosmetik aman lt pro eye gliter gel,beauty_image/1e3496d400d63fc2d0ad92097227d5dc.jpg,,260.0,,5.0,,no,unk,unk,
961562706,best quality chanel les beiges healthy glow stick no.23,beauty_image/fb5ce3b0c057b71f5871b6299be78e45.jpg,,212.0,,1.0,,en,unk,quality chanel,
963803258,diskon cream hn crystal embos paket 15gr terlaris,beauty_image/c4766b036bda49a0e1e7a5432f87981c.jpg,,343.0,,8.0,7.0,en,15.0/dimensionless,diskon cream hn embos paket,cream hn crystal ’ l cream hn crystal dari day night day cream ® sabun toner free tas cantk sona wakon ando t cream hn crystal 3
964564768,maybelline x gigi hadid bb cushion,beauty_image/57e91672499e7331b1c9d6e80f4224b7.jpg,1.0,282.0,,7.0,,so,unk,maybelline x gigi,
964621572,laneige layering cover cushion,beauty_image/f8596ac08d7ca221bd27ce9244ca49ad.jpg,4.0,375.0,,7.0,,en,unk,unk,
965874677,la roche posay rosaliac cc cream,beauty_image/6042677c45b2d6c34c857d5626be5958.jpg,6.0,86.0,,8.0,1.0,es,unk,unk,la roche posay ° rosaliac cc cream
966955623,ciuman kecantikan petit bb cream 30 ml holika makeup korea make up concealer yayasan,beauty_image/f610bcbd9c51eaaaf3556589aa0f8861.jpg,2.0,193.0,9.0,8.0,,id,30.0/cubic centimetre,bb cream makeup korea,kiss beauty
968989939,promo skin aqua uv moisture milk spf 50 pa 40g cream perawatan wajah,beauty_image/4ada051c8a3b03cc9eccd9eef7984952.jpg,6.0,258.0,9.0,8.0,,id,50.0/pascal 40.0/gram,promo skin aqua moisture milk,
969302775,termurah wardah lightening night cream step 2 30gr,beauty_image/75abe82de6fd7c499a779f1f8e3fed48.jpg,,77.0,,8.0,,en,2.0/dimensionless 30.0/dimensionless,termurah wardah lightening night cream step,ghtening night cream pot step 2 30 m im pelembab ini bekerja secara ekstra tuk membantu mencerahkan wajah lama anda tidur dikembangkan ngan menggunakan 7 active white mplex vit 83 dan aha yang rsinergi untuk pencerahan kulit inakan step 1 sebagai tahap awal ncerahan kulit setelah habis gunakan ep 2 untuk proses pencerahan yang bih optimal
969484332,bedak maybelline dream wonder 2in1,beauty_image/7c58d757d3c6ab5ae0bd918af65a2fd1.jpg,,282.0,,6.0,0.0,nl,2.0/inch,maybelline dream wonder,
971496566,theraskin acne,beauty_image/2ea7aaef4a1051a396b7d1337da486ed.jpg,,26.0,,8.0,5.0,en,unk,unk,rc beautyshop theraskin bpom ak tmn
971616127,maybelline dream satin liquid foundation,beauty_image/79a46b6ee6ec124398c1ef9d0709b754.jpg,,282.0,,2.0,,fr,unk,unk,« » lit wou soul goal « lit goal i j
971653098,best seller cream jelly pink glowing oxy kawai arbutin crystal kiloan,beauty_image/bc2cc33248c398e03375cbda8ff18220.jpg,,343.0,37.0,8.0,,en,unk,seller cream,
971656968,sale cream hn crystal emboss 35gr asli kristal atas bawah,beauty_image/b7e1c55f0abec2e0a3a6914fc5120a32.jpg,,343.0,,8.0,,en,35.0/dimensionless,sale cream hn,bn a j oz fe x rs ls bo jee ar ih elemer waxy sor pnm lﬂdbut sabinhetal berbusa bama menyengat re pscont lak moo 3 f o j k s hn crystal asl cek bawah pot emboss timbul hn super
974299999,sale emina mineral loose powder,beauty_image/7e74af20ef01bbf2bc98c4ded6e68750.jpg,,48.0,,6.0,,et,unk,unk,stes megaria store » c w
974516818,baru dermablend loose setting powder cool beige make up wajah,beauty_image/c1ada873ef867c6705020563d9f674cf.jpg,,,11.0,6.0,,af,unk,setting powder cool beige,c s dermablend 289 oz setting powde i m womens
975171422,ready order pixy bb cream bright fix 30ml termurah,beauty_image/30383d59456219237ca315b81c2e36b9.jpg,,173.0,,8.0,,en,30.0/cubic centimetre,order pixy bb cream,camp ocher en beine
976272828,perfect beauty gyuseii himura loose powder spf 15 pa,beauty_image/eb2357f8849c2dfbf4a2462b253dcac3.jpg,6.0,,,6.0,6.0,en,15.0/pascal,beauty gyuseii himura,avusen himura
976272871,missha the style perfect concealer light beige,beauty_image/68f2b30684afd5f965bd9f10af59bd5a.jpg,3.0,91.0,11.0,6.0,,en,unk,unk,
977114686,cream theraskin bpom,beauty_image/9008a675d73e81593559e5dd6f80e373.jpg,,26.0,,8.0,4.0,en,unk,unk,
977762459,wardah renew you anti aging day cream 17ml pelembab wajah,beauty_image/2f88ae4389c75d25b6f241e74faf327b.jpg,3.0,77.0,,8.0,7.0,id,17.0/cubic centimetre,wardah renew anti aging day,jelitajelita com cosmetics store
979541102,diskon refill laneige bb cushion pore control spf50 pa,beauty_image/6a89c987add9612d5a80748f753dd41b.jpg,,375.0,,7.0,,it,unk,diskon refill,
982211355,harga diskon theraskin loose powder kl bedak tabur kuning langsat hemat 40,beauty_image/41b4d51211ff2d05445341f01382a51a.jpg,3.0,26.0,27.0,6.0,,id,40.0/dimensionless,harga diskon theraskin powder kl bedak tabur,
982905478,colourpop pressed powder pigment palette,beauty_image/e4d14c8d553d4280a7d2297bc24942d8.jpg,,19.0,,6.0,,it,unk,unk,
986838188,super sale murah big promo cuci gudang harga grosir theraskin eye cream with gluconolactone,beauty_image/04699f42b493eeaa7c15d72b9d297fa3.jpg,,26.0,,8.0,,en,unk,sale murah promo cuci gudang harga grosir theraskin eye cream,
988013612,maybelline clear smoot all in one no 3 natural unik berkualitas,beauty_image/284a074619158c80bec0d2fc80f1a8fd.jpg,1.0,282.0,24.0,,,it,3.0/dimensionless,unk,
988059107,chanel les beiges compact powder unik berkualitas,beauty_image/37e947caa28ee46618ff79795b1f8b51.jpg,,212.0,,6.0,,en,unk,chanel les beiges,
988664045,ready maria cristallo acne powder bedak khusus jerawat,beauty_image/649cdb82aa75cd0b0a97c03b8e34d01d.jpg,,,,6.0,5.0,en,unk,unk,
991028194,sale viva skin food cream 22 gr murah,beauty_image/9bc28c3999337663904e259b302b3ef1.jpg,,43.0,,8.0,,hr,22.0/dimensionless,food cream,
992338548,cream natural skin ori 1000,beauty_image/7ce4c60af576edafcab2737736a103c3.jpg,1.0,,22.0,8.0,7.0,hr,1000.0/dimensionless,skin ori,
998596619,bb glow hn crystal,beauty_image/d15bd33558790cb7ad990e75ec0604ca.jpg,,343.0,,8.0,,cy,unk,unk,
999590258,super sale murah big promo cuci gudang harga grosir theraskin paket acne thera skin,beauty_image/3c67d0378956eecd1bdcf5d717e0e48b.jpg,3.0,26.0,17.0,,5.0,id,unk,sale murah,paket acne a 0 it 1 b e ro y j j
1001252482,shopping emina cheeklit cream blush on perona pipi,beauty_image/a94ff309fb1955c1e44f300d15964758.jpg,4.0,48.0,,8.0,,en,unk,shopping emina cheeklit cream blush,
1002366736,bb cushion bioaqua,beauty_image/c6c639d1e0d145ae9908638adc14905a.jpg,,199.0,17.0,7.0,,en,unk,unk,bioaoua exquisite delicate b b
1003476111,best price inez satin smooth liquid foundation 35 ml,beauty_image/6c6e77b5123be6c175ea8eced804e0c9.jpg,,109.0,,2.0,,en,35.0/cubic centimetre,price inez,terdn 3 phan wama
1004198180,the face shop anti darkening cushion refill spf50 pa,beauty_image/3a231119b583de3c7a953cfbcc46cedd.jpg,1.0,284.0,,7.0,,en,unk,face shop,« we 4 anth darkening cushion s commemeet p w ubal raxam seucoun 0 stong mevonscuos v seans f wa s i mirag pasar korea raat mudah mean amanan
1004668166,dermacol coverage makeup foundation spf 30 unik berkualitas,beauty_image/b4264d3ccfead600181fa66aa893f86b.jpg,6.0,,,8.0,4.0,en,30.0/dimensionless,dermacol coverage makeup foundation,
1005257120,sulwhasoo bb perfecting cushion full set unik berkualitas,beauty_image/2edda293d8fdbc2e0b583bd5b3c4e249.jpg,,317.0,9.0,7.0,7.0,en,unk,sulwhasoo bb perfecting cushion,sulwhasoo rinromo cuswon no 21 no 23 no 2 aedium pink medium be
1005557307,angel s carboxy bubble powder wash off powerful anti aging cleansing,beauty_image/cfdcb28efdde503fd2764c43c4a00843.jpg,3.0,,,6.0,7.0,en,unk,angel s carboxy,« al 71f xc angels powder 1 7602 509
1006935036,best kiehls super multi corrective cream,beauty_image/1288d787aadca587468d69d7a7ba3d01.jpg,,333.0,,8.0,7.0,en,unk,kiehls super multi,
1010714551,natural pacific phyto niacin whitening essence gosend jne tiki jnt terjamin kualitasnya,beauty_image/7f034306d0baaeefc8b0677c3e68468a.jpg,1.0,255.0,,,,en,unk,pacific phyto,
1013104664,powder jafra bedak tabur,beauty_image/8f5d7321507bb65f3bfc22c4d06a6374.jpg,,161.0,,6.0,,id,unk,unk,
1013468768,murah emina cheeklit cream blush,beauty_image/630da6879cad520ef738a0b5af814a26.jpg,,48.0,,8.0,,en,unk,unk,
1014074653,harga diskon 35 laneige bb cushion whitening spf 50 pa,beauty_image/b3fb88bf5522ed1edf881d5c3792b8e7.jpg,6.0,375.0,11.0,7.0,0.0,en,35.0/dimensionless 50.0/pascal,laneige bb cushion,9 q q
1019135005,cream exclusive normal,beauty_image/50542803abdfc2ac67b91aa95fe258c4.jpg,,,,8.0,4.0,pt,unk,unk,batris exclusive normal day and cream with vco
1019876309,sampel jafra hydrating,beauty_image/982c8c7accbbf3cf7a13839182755733.jpg,2.0,161.0,,,,sv,unk,sampel jafra,
1020332232,maybelline bb cream super cover,beauty_image/8bd2fcc04eaafcf20bd6e4fa1690d9b7.jpg,,282.0,9.0,8.0,,en,unk,unk,may b e lu
1022391086,bs original bioaqua air cushion rosy blush on,beauty_image/d52e256b13b162fcddd4c36da8e62c5d.jpg,3.0,199.0,,7.0,,en,unk,bioaqua air cushion,
